"index","seqName","clade","major_lineage","genotype","otherName","seqLength","X.cds","Year","geo_location","country","strain","date"
298,"FJ390377.1|1999","3III_C.1","3III_C","3III","FJ390377",10650,104.6888823,1999,"USA: Puerto Rico","USA","FJ390377",1999
300,"FJ410177.1|2000","3III_C.1","3III_C","3III","FJ410177",10648,104.6692225,2000,"USA: Puerto Rico","USA","FJ410177",2000
300,"MN448980.1|2010","3II_B","3II_B","3II","MN448980",10663,104.8166716,2010,"Thailand","Thailand","MN448980",2010
301,"FJ410178.1|2002","3III_C.1","3III_C","3III","FJ410178",10647,104.6593925,2002,"USA: Puerto Rico","USA","FJ410178",2002
302,"MN448982.1|2011-01-05","3II_B","3II_B","3II","MN448982",10663,104.8166716,2011,"Thailand","Thailand","MN448982",2011
303,"FJ177308.1|2001","3III_C.2","3III_C","3III","FJ177308",10652,104.7085422,2001,"Brazil","Brazil","FJ177308",2001
303,"MN448983.1|2011-01-05","3II_B","3II_B","3II","MN448983",10663,104.8166716,2011,"Thailand","Thailand","MN448983",2011
305,"FJ182005.1|2004","3III_C.1","3III_C","3III","FJ182005",10650,104.6888823,2004,"USA: Puerto Rico","USA","FJ182005",2004
312,"FJ182013.1|1998","3III_C.1","3III_C","3III","FJ182013",10648,104.6692225,1998,"USA: Puerto Rico","USA","FJ182013",1998
314,"MN253124.1|2017-08-10","3III_B.3","3III_B","3III","MN253124",10541,103.6174187,2017,"India","India","MN253124",2017
315,"FJ182038.1|2005","3III_C.2","3III_C","3III","FJ182038",10648,104.6692225,2005,"USA: Puerto Rico","USA","FJ182038",2005
316,"MN253127.2|2018-09-06","3III_B.3","3III_B","3III","MN253127",10507,103.2832006,2018,"India","India","MN253127",2018
316,"FJ182039.1|2005","3III_C.1","3III_C","3III","FJ182039",10648,104.6692225,2005,"USA: Puerto Rico","USA","FJ182039",2005
320,"MN253131.1|2018-12-09","3III_B.3","3III_B","3III","MN253131",10504,103.2537108,2018,"India","India","MN253131",2018
322,"EU854292.1|2005","3III_C.2","3III_C","3III","EU854292",10648,104.6692225,2005,"Venezuela: District Federal Caracas","Venezuela","EU854292",2005
323,"MT921574.1|2017","3I_C","3I_C","3I","MT921574",10697,105.1508896,2017,"Australia: Queensland","Australia","MT921574",2017
324,"FJ024465.1|2004","3III_C.1","3III_C","3III","FJ024465",10648,104.6692225,2004,"USA: Puerto Rico","USA","FJ024465",2004
324,"MT921575.1|2016","3I_A","3I_A","3I","MT921575",10703,105.2098693,2016,"Australia: Queensland","Australia","MT921575",2016
325,"MT006152.1|2018-06-13","3I_A.1.1","3I_A","3I","MT006152",10173,100,2018,"Sri Lanka","Sri Lanka","MT006152",2018
326,"MT006158.1|2018-06-19","3I_A.1.1","3I_A","3I","MT006158",10173,100,2018,"Sri Lanka","Sri Lanka","MT006158",2018
327,"FJ024468.1|2004","3III_C.2","3III_C","3III","FJ024468",10648,104.6692225,2004,"USA: Puerto Rico","USA","FJ024468",2004
330,"MK858151.2|2016-11-08","3III_B.3","3III_B","3III","MK858151",10649,104.6790524,2016,"India","India","MK858151",2016
333,"MK858154.1|2017-10-12","3III_B.3","3III_B","3III","MK858154",10649,104.6790524,2017,"India","India","MK858154",2017
335,"LT996904.1|2007","3III_A.2","3III_A","3III","LT996904",10173,100,2007,"Malaysia","Malaysia","LT996904",2007
336,"LT996905.1|2008","3III_A.2","3III_A","3III","LT996905",10173,100,2008,"Malaysia","Malaysia","LT996905",2008
337,"LT996906.1|2008","3III_A.2","3III_A","3III","LT996906",10173,100,2008,"Malaysia","Malaysia","LT996906",2008
337,"EU781136.1|1999","3III_C.1","3III_C","3III","EU781136",10648,104.6692225,1999,"USA: Puerto Rico","USA","EU781136",1999
339,"LT996908.1|2010","3III_A.2","3III_A","3III","LT996908",10173,100,2010,"Malaysia","Malaysia","LT996908",2010
339,"OR229979.1|2020-08","3III_B.3.1","3III_B","3III","OR229979",10649,104.6790524,2020,"Martinique","Martinique","OR229979",2020
340,"LT996909.1|2010","3III_A.2","3III_A","3III","LT996909",10173,100,2010,"Malaysia","Malaysia","LT996909",2010
340,"OR229980.1|2020-12","3III_B.3.1","3III_B","3III","OR229980",10649,104.6790524,2020,"Guadeloupe","Guadeloupe","OR229980",2020
341,"LT996910.1|2010","3III_A.2","3III_A","3III","LT996910",10173,100,2010,"Malaysia","Malaysia","LT996910",2010
341,"OR229981.1|2020-08","3III_B.3.1","3III_B","3III","OR229981",10648,104.6692225,2020,"Guadeloupe","Guadeloupe","OR229981",2020
341,"EU660409.1|2006","3II_A.1","3II_A","3II","EU660409",10663,104.8166716,2006,"Viet Nam: South","Viet Nam","EU660409",2006
342,"OR229982.1|2020-07","3III_B.3.1","3III_B","3III","OR229982",10649,104.6790524,2020,"Martinique","Martinique","OR229982",2020
343,"EU660411.1|2006","3II_A.1","3II_A","3II","EU660411",10663,104.8166716,2006,"Viet Nam: South","Viet Nam","EU660411",2006
343,"LC436676.1|2017-10","3I_A.2","3I_A","3I","LC436676",10666,104.8461614,2017,"Bangladesh","Bangladesh","LC436676",2017
344,"OR229984.1|2020-07","3III_B.2","3III_B","3III","OR229984",10639,104.580753,2020,"Martinique","Martinique","OR229984",2020
344,"LC436677.1|2017-10","3I_A.2","3I_A","3I","LC436677",10666,104.8461614,2017,"Bangladesh","Bangladesh","LC436677",2017
345,"MT261972.1|2017-10-16","3III_B.2","3III_B","3III","MT261972",10611,104.3055146,2017,"Burkina Faso: Ouagadougou","Burkina Faso","MT261972",2017
346,"MT261973.1|2017-11-09","3III_B.2","3III_B","3III","MT261973",10092,99.2037747,2017,"Burkina Faso: Ouagadougou","Burkina Faso","MT261973",2017
346,"EU687197.1|2003","3III_C.1","3III_C","3III","EU687197",10659,104.7773518,2003,"USA: Puerto Rico","USA","EU687197",2003
346,"OR418423.1|2023-06-15","3III_B.1","3III_B","3III","OR418423",10700,105.1803794,2023,"Thailand","Thailand","OR418423",2023
347,"OR389032.1|2001","3III_C.2","3III_C","3III","OR389032",10481,103.0276221,2001,"Barbados","Barbados","OR389032",2001
348,"OR389033.1|2011","3III_B.1","3III_B","3III","OR389033",10633,104.5217733,2011,"Cambodia","Cambodia","OR389033",2011
348,"MT261975.1|2017-11-17","3III_B.2","3III_B","3III","MT261975",10676,104.9444608,2017,"Burkina Faso: Ouagadougou","Burkina Faso","MT261975",2017
349,"OR389034.1|2003","3III_C.1","3III_C","3III","OR389034",10648,104.6692225,2003,"Colombia","Colombia","OR389034",2003
350,"OR389035.1|2015","3III_B","3III_B","3III","OR389035",10635,104.5414332,2015,"India","India","OR389035",2015
350,"EU687221.1|2000","3III_C.1","3III_C","3III","EU687221",10648,104.6692225,2000,"USA: Puerto Rico","USA","EU687221",2000
352,"OR389037.1|2008","3III_C.1","3III_C","3III","OR389037",10653,104.7183722,2008,"Saint Kitts and Nevis","Saint Kitts and Nevis","OR389037",2008
353,"OR389038.1|2004","3III_A.1","3III_A","3III","OR389038",10653,104.7183722,2004,"Sri Lanka","Sri Lanka","OR389038",2004
353,"MH048677.1|2014-12","3III_A.2","3III_A","3III","MH048677",10754,105.7111963,2014,"Malaysia","Malaysia","MH048677",2014
354,"MH051731.1|2014-12","3III_A.2","3III_A","3III","MH051731",10766,105.8291556,2014,"Malaysia","Malaysia","MH051731",2014
355,"OR389336.1|1966","3III","3III","3III","OR389336",10632,104.5119434,1966,"India","India","OR389336",1966
355,"EU596492.1|2007","3III_C.1","3III_C","3III","EU596492",10648,104.6692225,2007,"USA: Puerto Rico","USA","EU596492",2007
355,"MH051732.1|2014-12","3I_A","3I_A","3I","MH051732",10655,104.738032,2014,"Malaysia","Malaysia","MH051732",2014
356,"MH051733.1|2014-12","3III_A.2","3III_A","3III","MH051733",10202,100.2850683,2014,"Malaysia","Malaysia","MH051733",2014
356,"EU596493.1|2007","3III_C.1","3III_C","3III","EU596493",10648,104.6692225,2007,"USA: Puerto Rico","USA","EU596493",2007
356,"OR389337.1|1970","3III","3III","3III","OR389337",10653,104.7183722,1970,"India","India","OR389337",1970
357,"MN083245.1|2017-12","3I_A","3I_A","3I","MN083245",10173,100,2017,"Sri Lanka","Sri Lanka","MN083245",2017
357,"EU596494.1|2007","3III_C.1","3III_C","3III","EU596494",10648,104.6692225,2007,"USA: Puerto Rico","USA","EU596494",2007
357,"OR389338.1|1984","3I_A","3I_A","3I","OR389338",10652,104.7085422,1984,"Indonesia","Indonesia","OR389338",1984
358,"MN083246.1|2017-11","3I_A.1.1","3I_A","3I","MN083246",10173,100,2017,"Sri Lanka","Sri Lanka","MN083246",2017
358,"OR389339.1|1985","3I_A","3I_A","3I","OR389339",10480,103.0177922,1985,"Indonesia","Indonesia","OR389339",1985
359,"OR389340.1|1986","3I","3I","3I","OR389340",10652,104.7085422,1986,"Indonesia","Indonesia","OR389340",1986
360,"OR389341.1|1989","3II","3II","3II","OR389341",10633,104.5217733,1989,"Malaysia","Malaysia","OR389341",1989
360,"MN964274.1|2019-11-21","3III_B.3.1","3III_B","3III","MN964274",10654,104.7282021,2019,"China: Guangzhou","China","MN964274",2019
361,"OR389342.1|1989","3II","3II","3II","OR389342",10633,104.5217733,1989,"Malaysia","Malaysia","OR389342",1989
362,"OR389343.1|1990","3I_A","3I_A","3I","OR389343",10643,104.6200727,1990,"Malaysia","Malaysia","OR389343",1990
362,"EU529683.1|2007","3III_C.1","3III_C","3III","EU529683",10649,104.6790524,2007,"Venezuela: Aragua","Venezuela","EU529683",2007
363,"OR389344.1|1989","3II","3II","3II","OR389344",10633,104.5217733,1989,"Thailand","Thailand","OR389344",1989
364,"EU529685.1|2001","3III_C.1","3III_C","3III","EU529685",10648,104.6692225,2001,"Venezuela: DF/Caracas","Venezuela","EU529685",2001
364,"MN018370.1|2015-07-24","3I_A","3I_A","3I","MN018370",10708,105.259019,2015,"China: Guangdong Province","China","MN018370",2015
365,"MN018371.1|2015-08-08","3III_B.1","3III_B","3III","MN018371",10708,105.259019,2015,"China: Guangdong Province","China","MN018371",2015
366,"MN018372.1|2016-03-18","3III_B.1","3III_B","3III","MN018372",10708,105.259019,2016,"China: Guangdong Province","China","MN018372",2016
368,"MN018374.1|2015-09-28","3I_A","3I_A","3I","MN018374",10708,105.259019,2015,"China: Guangdong Province","China","MN018374",2015
370,"MN018376.1|2015-07-06","3III_B.1","3III_B","3III","MN018376",10708,105.259019,2015,"China: Guangdong Province","China","MN018376",2015
371,"MN018377.1|2015-12-22","3I_A.2","3I_A","3I","MN018377",10708,105.259019,2015,"China: Guangdong Province","China","MN018377",2015
372,"MN018378.1|2015-09-30","3III_B.1","3III_B","3III","MN018378",10708,105.259019,2015,"China: Guangdong Province","China","MN018378",2015
373,"MN018379.1|2015-10-03","3I_C","3I_C","3I","MN018379",10708,105.259019,2015,"China: Guangdong Province","China","MN018379",2015
374,"MN018380.1|2015-09-16","3I_C","3I_C","3I","MN018380",10708,105.259019,2015,"China: Guangdong Province","China","MN018380",2015
375,"MN018381.1|2016-05-06","3III_B.1","3III_B","3III","MN018381",10708,105.259019,2016,"China: Guangdong Province","China","MN018381",2016
377,"MN018383.1|2014-08-09","3I_A","3I_A","3I","MN018383",10708,105.259019,2014,"China: Guangdong Province","China","MN018383",2014
379,"MN018385.1|2016-09-20","3III_B.3.1","3III_B","3III","MN018385",10708,105.259019,2016,"China: Guangdong Province","China","MN018385",2016
380,"MN018386.1|2013-07-28","3III_B.3","3III_B","3III","MN018386",10708,105.259019,2013,"China: Guangdong Province","China","MN018386",2013
381,"MN018387.1|2017-09-18","3I_A.1.2","3I_A","3I","MN018387",10708,105.259019,2017,"China: Guangdong Province","China","MN018387",2017
382,"EU482454.1|2006","3II_A","3II_A","3II","EU482454",10663,104.8166716,2006,"Viet Nam: south","Viet Nam","EU482454",2006
382,"MN018388.1|2017-11-07","3I_A.2","3I_A","3I","MN018388",10708,105.259019,2017,"China: Guangdong Province","China","MN018388",2017
383,"MN018389.1|2017-02-15","3I_C","3I_C","3I","MN018389",10708,105.259019,2017,"China: Guangdong Province","China","MN018389",2017
386,"MN922035.1|2019-06-23","3I_A.2","3I_A","3I","MN922035",10654,104.7282021,2019,"China","China","MN922035",2019
387,"OR150112.1|2014-09-01","3III_B.2","3III_B","3III","OR150112",7851,77.17487467,2014,"China","China","OR150112",2014
388,"OQ603303.1|2015-08-17","3III_C.1","3III_C","3III","OQ603303",10584,104.0401062,2015,"Colombia: Boyaca","Colombia","OQ603303",2015
389,"EU482461.1|2007","3II_A.1","3II_A","3II","EU482461",10649,104.6790524,2007,"Viet Nam: south","Viet Nam","EU482461",2007
389,"MN922038.1|2019-09-13","3I_C","3I_C","3I","MN922038",10654,104.7282021,2019,"China","China","MN922038",2019
390,"MN922039.1|2019-07-30","3I_A.1.2","3I_A","3I","MN922039",10660,104.7871818,2019,"China","China","MN922039",2019
391,"EU482555.1|2006","3III_C.2","3III_C","3III","EU482555",10648,104.6692225,2006,"USA: Puerto Rico","USA","EU482555",2006
392,"EU482558.1|1998","3III_C.1","3III_C","3III","EU482558",10648,104.6692225,1998,"USA: Puerto Rico","USA","EU482558",1998
393,"LC379193.1|2016-05-15","3III_B.2","3III_B","3III","LC379193",10663,104.8166716,2016,"Gabon: Lambarene","Gabon","LC379193",2016
394,"OQ603309.1|2015-09-15","3III_C.1","3III_C","3III","OQ603309",10398,102.211737,2015,"Colombia: Risaralda","Colombia","OQ603309",2015
394,"LC379194.1|2016-05-20","3III_B.2","3III_B","3III","LC379194",10663,104.8166716,2016,"Gabon: Lambarene","Gabon","LC379194",2016
395,"EU482564.1|2003","3III_C.2","3III_C","3III","EU482564",10648,104.6692225,2003,"USA: Puerto Rico","USA","EU482564",2003
396,"OQ603311.1|2015","3III_C.1","3III_C","3III","OQ603311",10473,102.9489826,2015,"Colombia: Casanare","Colombia","OQ603311",2015
396,"LC379196.1|2016-07-22","3III_B.2","3III_B","3III","LC379196",10663,104.8166716,2016,"Gabon: Lambarene","Gabon","LC379196",2016
397,"OQ603312.1|2016-01-21","3III_C.2","3III_C","3III","OQ603312",10605,104.2465349,2016,"Colombia: Risaralda","Colombia","OQ603312",2016
397,"LC379197.1|2017-04-15","3III_B.2","3III_B","3III","LC379197",10641,104.6004129,2017,"Gabon: Lambarene","Gabon","LC379197",2017
398,"OQ603313.1|2016-04-26","3III_C.2","3III_C","3III","OQ603313",10560,103.8041876,2016,"Colombia: Risaralda","Colombia","OQ603313",2016
398,"EU482596.1|1998","3III_C.1","3III_C","3III","EU482596",10663,104.8166716,1998,"USA: Puerto Rico","USA","EU482596",1998
399,"MK005258.1|2014-12","3I_A","3I_A","3I","MK005258",10657,104.7576919,2014,"Malaysia","Malaysia","MK005258",2014
400,"OQ603315.1|2016-08-05","3III_C.2","3III_C","3III","OQ603315",10564,103.8435073,2016,"Colombia: Quindio","Colombia","OQ603315",2016
400,"MN453624.1|2016-01-20","3III_B.1","3III_B","3III","MN453624",10676,104.9444608,2016,"Singapore","Singapore","MN453624",2016
402,"OQ132878.1|2022-08-18","3III_B.3.2","3III_B","3III","OQ132878",10568,103.8828271,2022,"Niger","Niger","OQ132878",2022
402,"MN227698.1|2019-07-02","3III_B.3.1","3III_B","3III","MN227698",10643,104.6200727,2019,"China: Guangzhou","China","MN227698",2019
402,"EU081181.1|2004","3III_A.1","3III_A","3III","EU081181",10707,105.249189,2004,"Singapore","Singapore","EU081181",2004
408,"MK894338.1|2018-02-05","3I_A.1","3I_A","3I","MK894338",10650,104.6888823,2018,"China: Guangzhou","China","MK894338",2018
408,"OQ868517.1|2023-03-12","3III_B.3.2","3III_B","3III","OQ868517",10673,104.914971,2023,"Brazil: Parana, Curitiba","Brazil","OQ868517",2023
409,"OQ857505.1|2022-09-01","3III_B.3.2","3III_B","3III","OQ857505",10170,99.97051017,2022,"USA: Arizona","USA","OQ857505",2022
409,"MK894339.1|2018-04-09","3III_B","3III_B","3III","MK894339",10650,104.6888823,2018,"China: Guangzhou","China","MK894339",2018
410,"MK894340.1|2018-10-16","3III_B.3.1","3III_B","3III","MK894340",10650,104.6888823,2018,"China: Guangzhou","China","MK894340",2018
411,"MK894341.1|2018-12-30","3III_B.1","3III_B","3III","MK894341",10642,104.6102428,2018,"China: Guangzhou","China","MK894341",2018
412,"MH823209.1|2016","3I_A.1","3I_A","3I","MH823209",10707,105.249189,2016,"Indonesia","Indonesia","MH823209",2016
413,"MH888332.1|2012-07-23","3II_B","3II_B","3II","MH888332",10659,104.7773518,2012,"Thailand","Thailand","MH888332",2012
414,"MH888333.1|2011-01-01","3III_C.2.2","3III_C","3III","MH888333",10683,105.0132704,2011,"Bolivia","Bolivia","MH888333",2011
414,"EU081193.1|2005","3III_A.1","3III_A","3III","EU081193",10707,105.249189,2005,"Singapore","Singapore","EU081193",2005
415,"MG721059.2|2016","3III_A.2","3III_A","3III","MG721059",10532,103.5289492,2016,"India","India","MG721059",2016
417,"MG721064.1|2016","3III_B.1","3III_B","3III","MG721064",10285,101.1009535,2016,"India","India","MG721064",2016
418,"MH822957.2|2013","3III_B","3III_B","3III","MH822957",10619,104.3841541,2013,"India","India","MH822957",2013
419,"OQ821502.1|2021-08-12","3III_C.1","3III_C","3III","OQ821502",10654,104.7282021,2021,"Colombia","Colombia","OQ821502",2021
419,"LC410192.1|2016-10","3III_B.1","3III_B","3III","LC410192",10667,104.8559913,2016,"Thailand","Thailand","LC410192",2016
420,"OQ821503.1|2016-01-13","3III_C.1","3III_C","3III","OQ821503",10461,102.8310233,2016,"Cuba","Cuba","OQ821503",2016
420,"LC410193.1|2016-12","3III_B.1","3III_B","3III","LC410193",10667,104.8559913,2016,"Thailand","Thailand","LC410193",2016
421,"OQ821504.1|2022-07-06","3III_B.3.2","3III_B","3III","OQ821504",10481,103.0276221,2022,"Cuba","Cuba","OQ821504",2022
421,"LC410194.1|2016-12","3III_B.1","3III_B","3III","LC410194",10668,104.8658213,2016,"Thailand","Thailand","LC410194",2016
422,"LC410195.1|2017-01","3III_B.1","3III_B","3III","LC410195",10667,104.8559913,2017,"Thailand","Thailand","LC410195",2017
424,"MF682967.1|2016-09-08","3I_A.1.2","3I_A","3I","MF682967",10707,105.249189,2016,"China: Yunnan","China","MF682967",2016
425,"MF682968.1|2016-09-10","3I_A.1.2","3I_A","3I","MF682968",10707,105.249189,2016,"China: Yunnan","China","MF682968",2016
426,"MF682969.1|2016-09-11","3I_A.1.2","3I_A","3I","MF682969",10707,105.249189,2016,"China: Yunnan","China","MF682969",2016
427,"EU081206.1|2005","3III_A.1","3III_A","3III","EU081206",10673,104.914971,2005,"Singapore","Singapore","EU081206",2005
429,"EU081208.1|2005","3III_A.1","3III_A","3III","EU081208",10707,105.249189,2005,"Singapore","Singapore","EU081208",2005
430,"MF682973.1|2013-10-09","3II_B","3II_B","3II","MF682973",10707,105.249189,2013,"China: Yunnan","China","MF682973",2013
437,"MH450296.1|2015-09-23","3III_C.1","3III_C","3III","MH450296",10673,104.914971,2015,"Venezuela: Carabobo","Venezuela","MH450296",2015
438,"MH450298.1|2015-09-30","3III_C.1","3III_C","3III","MH450298",10570,103.902487,2015,"Venezuela: Carabobo","Venezuela","MH450298",2015
439,"MH450299.1|2015-10-05","3III_C.1","3III_C","3III","MH450299",10678,104.9641207,2015,"Venezuela: Carabobo","Venezuela","MH450299",2015
440,"MH450311.1|2010-08-27","3III_C.1","3III_C","3III","MH450311",10684,105.0231004,2010,"Venezuela: Aragua","Venezuela","MH450311",2010
441,"MF004386.1|2012-10-04","3I_A","3I_A","3I","MF004386",10659,104.7773518,2012,"Malaysia","Malaysia","MF004386",2012
442,"KY794786.1|2010-10-27","3I_A","3I_A","3I","KY794786",10643,104.6200727,2010,"Papua New Guinea: Lihir","Papua New Guinea","KY794786",2010
442,"EU081221.1|2005","3I_A","3I_A","3I","EU081221",10706,105.2393591,2005,"Singapore","Singapore","EU081221",2005
443,"KY794787.1|2007-10-09","3I_A","3I_A","3I","KY794787",10617,104.3644942,2007,"Papua New Guinea: Madang","Papua New Guinea","KY794787",2007
444,"KY794788.1|2008-04-24","3I_A","3I_A","3I","KY794788",10590,104.0990858,2008,"Papua New Guinea: Madang","Papua New Guinea","KY794788",2008
444,"EU081223.1|2005","3I_A","3I_A","3I","EU081223",10706,105.2393591,2005,"Singapore","Singapore","EU081223",2005
445,"KY794789.1|2008-05-21","3I_A","3I_A","3I","KY794789",10634,104.5316033,2008,"Papua New Guinea: Madang","Papua New Guinea","KY794789",2008
446,"KY794790.1|2008-06-06","3I_A","3I_A","3I","KY794790",10634,104.5316033,2008,"Papua New Guinea: Madang","Papua New Guinea","KY794790",2008
447,"DQ675519.1|1995","3I","3I","3I","DQ675519",10707,105.249189,1995,"Taiwan","Taiwan","DQ675519",1995
448,"KY849769.1|2010-08-09","3II_B","3II_B","3II","KY849769",10645,104.6397326,2010,"Laos: Vientiane","Laos","KY849769",2010
448,"DQ675520.1|1998","3II","3II","3II","DQ675520",10706,105.2393591,1998,"Indonesia","Indonesia","DQ675520",1998
450,"KY849771.1|2010-05-26","3II_B","3II_B","3II","KY849771",10659,104.7773518,2010,"Laos: Vientiane","Laos","KY849771",2010
450,"DQ675522.1|1998","3II_A","3II_A","3II","DQ675522",10707,105.249189,1998,"Taiwan","Taiwan","DQ675522",1998
452,"KY849773.1|2010-07-25","3II_B","3II_B","3II","KY849773",10659,104.7773518,2010,"Laos: Vientiane","Laos","KY849773",2010
454,"DQ675526.1|1998","3II_A","3II_A","3II","DQ675526",10707,105.249189,1998,"Taiwan","Taiwan","DQ675526",1998
456,"KX855927.1|2014-10-15","3III_B","3III_B","3III","KX855927",10603,104.2268751,2014,"India","India","KX855927",2014
456,"DQ675528.1|1998","3II_A","3II_A","3II","DQ675528",10707,105.249189,1998,"Taiwan","Taiwan","DQ675528",1998
457,"MF142763.1|2015-09","3III_B.1","3III_B","3III","MF142763",10170,99.97051017,2015,"Thailand: Bangkok","Thailand","MF142763",2015
458,"MF370226.1|2013-08-20","3III_B.1","3III_B","3III","MF370226",10627,104.4627937,2013,"China","China","MF370226",2013
459,"KY863456.1|2016-06","3I_A","3I_A","3I","KY863456",10707,105.249189,2016,"Indonesia","Indonesia","KY863456",2016
460,"LT898451.1|2011","3III_A.2","3III_A","3III","LT898451",10707,105.249189,2011,"Malaysia","Malaysia","LT898451",2011
461,"LT898452.1|2011","3III_A.2","3III_A","3III","LT898452",10707,105.249189,2011,"Malaysia","Malaysia","LT898452",2011
461,"DQ675533.1|1999","3III_A","3III_A","3III","DQ675533",10707,105.249189,1999,"Taiwan","Taiwan","DQ675533",1999
462,"KY921906.1|2015-06","3I_A.1","3I_A","3I","KY921906",10675,104.9346309,2015,"Singapore","Singapore","KY921906",2015
462,"AB214879.1|2005","3I_A","3I_A","3I","AB214879",10707,105.249189,2005,"Timor-Leste","Timor-Leste","AB214879",2005
463,"KY921907.1|2015-04","3III_B.1","3III_B","3III","KY921907",10667,104.8559913,2015,"Singapore","Singapore","KY921907",2015
463,"AB214880.1|2005","3I_A","3I_A","3I","AB214880",10707,105.249189,2005,"Timor-Leste","Timor-Leste","AB214880",2005
464,"AB214881.1|2005","3I_A","3I_A","3I","AB214881",10707,105.249189,2005,"Timor-Leste","Timor-Leste","AB214881",2005
465,"KY586702.1|2008","3II_A.3","3II_A","3II","KY586702",10233,100.5897965,2008,"Thailand","Thailand","KY586702",2008
467,"KY586704.1|2008","3II_A.3","3II_A","3II","KY586704",10233,100.5897965,2008,"Thailand","Thailand","KY586704",2008
469,"OQ821552.1|2022-09-23","3III_B.3.2","3III_B","3III","OQ821552",10653,104.7183722,2022,"Cuba","Cuba","OQ821552",2022
469,"AY744680.1|1989","3I_B","3I_B","3I","AY744680",10707,105.249189,1989,"French Polynesia","French Polynesia","AY744680",1989
471,"AY744682.1|1989","3I_B","3I_B","3I","AY744682",10707,105.249189,1989,"French Polynesia","French Polynesia","AY744682",1989
472,"AY744683.1|1989","3I_B","3I_B","3I","AY744683",10707,105.249189,1989,"French Polynesia: Tahiti","French Polynesia","AY744683",1989
475,"AY496871.2|2002","3II_B","3II_B","3II","AY496871",10707,105.249189,2002,"Bangladesh","Bangladesh","AY496871",2002
477,"AY496874.2|2002","3II_B","3II_B","3II","AY496874",10707,105.249189,2002,"Bangladesh","Bangladesh","AY496874",2002
478,"AY496877.2|2002","3II_B","3II_B","3II","AY496877",10707,105.249189,2002,"Bangladesh","Bangladesh","AY496877",2002
479,"AY496879.2|1997","3I","3I","3I","AY496879",10707,105.249189,1997,"Philippines","Philippines","AY496879",1997
482,"AY099336.1|2000","3III_A","3III_A","3III","AY099336",10707,105.249189,2000,"Sri Lanka","Sri Lanka","AY099336",2000
483,"AY099337.1|1999","3III_C.2","3III_C","3III","AY099337",10707,105.249189,1999,"Martinique","Martinique","AY099337",1999
498,"KY586735.1|2004","3II_A","3II_A","3II","KY586735",10238,100.6389462,2004,"Thailand","Thailand","KY586735",2004
499,"KY586736.1|2002","3II_A","3II_A","3II","KY586736",10238,100.6389462,2002,"Thailand","Thailand","KY586736",2002
514,"OQ821597.1|2022-12-21","3III_B.3.2","3III_B","3III","OQ821597",10461,102.8310233,2022,"Cuba","Cuba","OQ821597",2022
515,"KY586752.1|2004","3II_A","3II_A","3II","KY586752",10238,100.6389462,2004,"Thailand","Thailand","KY586752",2004
516,"KY586753.1|2004","3II_A","3II_A","3II","KY586753",10238,100.6389462,2004,"Thailand","Thailand","KY586753",2004
517,"OQ821600.1|2023-01-01","3III_B.3.2","3III_B","3III","OQ821600",10635,104.5414332,2023,"Cuba","Cuba","OQ821600",2023
518,"OQ821601.1|2016-06-11","3III_B.3.1","3III_B","3III","OQ821601",10461,102.8310233,2016,"Jamaica","Jamaica","OQ821601",2016
519,"OQ821602.1|2016-07-27","3III_B.3.1","3III_B","3III","OQ821602",10635,104.5414332,2016,"Jamaica","Jamaica","OQ821602",2016
520,"OQ821603.1|2016-09-12","3III_B.3.1","3III_B","3III","OQ821603",10567,103.8729971,2016,"Jamaica","Jamaica","OQ821603",2016
521,"OQ821604.1|2019-01-15","3III_B.3.1","3III_B","3III","OQ821604",10638,104.570923,2019,"Jamaica","Jamaica","OQ821604",2019
522,"OQ821605.1|2019-02-01","3III_B.3.1","3III_B","3III","OQ821605",10461,102.8310233,2019,"Jamaica","Jamaica","OQ821605",2019
523,"KY586760.1|1998","3II_A","3II_A","3II","KY586760",10238,100.6389462,1998,"Thailand","Thailand","KY586760",1998
523,"OQ821606.1|2019-07-15","3III_B.3.1","3III_B","3III","OQ821606",10633,104.5217733,2019,"Jamaica","Jamaica","OQ821606",2019
527,"OQ821610.1|2020-01-17","3III_B.3.1","3III_B","3III","OQ821610",10479,103.0079623,2020,"Jamaica","Jamaica","OQ821610",2020
528,"OQ821611.1|2020-11-07","3III_B.3.1","3III_B","3III","OQ821611",10654,104.7282021,2020,"Saint Lucia","Saint Lucia","OQ821611",2020
529,"OQ821612.1|2014-07-02","3I_A","3I_A","3I","OQ821612",10591,104.1089158,2014,"USA: Florida","USA","OQ821612",2014
536,"KY586773.1|2002","3II_A","3II_A","3II","KY586773",10233,100.5897965,2002,"Thailand","Thailand","KY586773",2002
545,"OQ706227.1|2023-01-22","3III_B.3.2","3III_B","3III","OQ706227",10511,103.3225204,2023,"Brazil: Roraima, Boa Vista","Brazil","OQ706227",2023
546,"KY586783.1|2002","3II_A.5","3II_A","3II","KY586783",10238,100.6389462,2002,"Thailand","Thailand","KY586783",2002
546,"OQ706228.1|2023-01-03","3III_B.3.2","3III_B","3III","OQ706228",10553,103.735378,2023,"Brazil: Roraima, Boa Vista","Brazil","OQ706228",2023
547,"OQ721955.1|2022","3III_B.3","3III_B","3III","OQ721955",10679,104.9739507,2022,"India","India","OQ721955",2022
