"index","seqName","clade","major_lineage","genotype","otherName","seqLength","X.cds","Year","geo_location","country","strain","date"
31,"OQ782210.1|2019-07-05","2III_D.1.2","2III_D","2III","OQ782210",10176,100,2019,"Nicaragua: Managua","Nicaragua","OQ782210",2019
34,"OQ782213.1|2019-08-05","2III_D.1.2","2III_D","2III","OQ782213",10176,100,2019,"Nicaragua: Managua","Nicaragua","OQ782213",2019
54,"OQ603272.1|2013-07-09","2III_D.3","2III_D","2III","OQ603272",10722,105.365566,2013,"Colombia: Putumayo","Colombia","OQ603272",2013
55,"OQ603273.1|2013-08-06","2III_D.3","2III_D","2III","OQ603273",10725,105.3950472,2013,"Colombia: Tolima","Colombia","OQ603273",2013
58,"OQ603276.1|2013-10-26","2III_D.3","2III_D","2III","OQ603276",9814,96.44261006,2013,"Colombia: Tolima","Colombia","OQ603276",2013
60,"OQ603278.1|2014-01-14","2III_D.3","2III_D","2III","OQ603278",10698,105.129717,2014,"Colombia: Tolima","Colombia","OQ603278",2014
61,"OQ603279.1|2014-09-18","2III_D.3","2III_D","2III","OQ603279",10725,105.3950472,2014,"Colombia: Meta","Colombia","OQ603279",2014
62,"OQ603280.1|2015-08-20","2III_D.3","2III_D","2III","OQ603280",10274,100.9630503,2015,"Colombia: Risaralda","Colombia","OQ603280",2015
63,"OQ603281.1|2015","2III_D.3","2III_D","2III","OQ603281",10725,105.3950472,2015,"Colombia: Huila","Colombia","OQ603281",2015
66,"OQ603284.1|2015","2III_D.3","2III_D","2III","OQ603284",10590,104.0683962,2015,"Colombia: Huila","Colombia","OQ603284",2015
75,"OQ603293.1|2016-05-15","2III_D.3","2III_D","2III","OQ603293",10699,105.139544,2016,"Colombia: Tolima","Colombia","OQ603293",2016
80,"OQ603298.1|2016-07-22","2III_D.2","2III_D","2III","OQ603298",10423,102.4272799,2016,"Colombia: Boyaca","Colombia","OQ603298",2016
92,"OR039503.1|2022-04-02","2II_F.1.1.2","2II_F","2II","OR039503",10495,103.134827,2022,"Brazil: Parana, Pontal Do Parana","Brazil","OR039503",2022
101,"OR039512.1|2023-01-17","2II_F.1.1.2","2II_F","2II","OR039512",10127,99.51847484,2023,"Brazil: Santa Catarina, Chapeco","Brazil","OR039512",2023
131,"OR025667.1|2023-03-17","2III_C.1.1","2III_C","2III","OR025667",10415,102.3486635,2023,"Brazil: Rio de Janeiro, Rio de Janeiro","Brazil","OR025667",2023
132,"OR025668.1|2023-04-04","2III_C.1.1","2III_C","2III","OR025668",10415,102.3486635,2023,"Brazil: Rio de Janeiro, Paracambi","Brazil","OR025668",2023
135,"OR025671.1|2023-02-13","2III_C.1.1","2III_C","2III","OR025671",10415,102.3486635,2023,"Brazil: Sao Paulo, Franco da Rocha","Brazil","OR025671",2023
143,"MZ130519.1|2019-03-05","2II_D.1.2","2II_D","2II","MZ130519",10598,104.1470126,2019,"Mozambique","Mozambique","MZ130519",2019
144,"MZ130520.1|2016-04-11","2II_A.2.1","2II_A","2II","MZ130520",10597,104.1371855,2016,"Democratic Republic of the Congo","Democratic Republic of the Congo","MZ130520",2016
145,"MZ130521.1|2016-06-20","2II_A.2.1","2II_A","2II","MZ130521",10597,104.1371855,2016,"Democratic Republic of the Congo","Democratic Republic of the Congo","MZ130521",2016
146,"MZ130522.1|2017-11-07","2II_F.1.1","2II_F","2II","MZ130522",10597,104.1371855,2017,"Egypt","Egypt","MZ130522",2017
147,"MZ130523.1|2014-10-20","2III_C.1","2III_C","2III","MZ130523",10597,104.1371855,2014,"Cameroon","Cameroon","MZ130523",2014
148,"MZ130524.1|2019-07-09","2II_B","2II_B","2II","MZ130524",10597,104.1371855,2019,"Benin","Benin","MZ130524",2019
149,"MZ130525.1|2019-12-29","2II_B","2II_B","2II","MZ130525",10597,104.1371855,2019,"Cameroon","Cameroon","MZ130525",2019
150,"MZ130526.1|2014-05-21","2II_D.1.2","2II_D","2II","MZ130526",10597,104.1371855,2014,"Tanzania","Tanzania","MZ130526",2014
152,"MZ130528.1|2018-06-24","2II_A.2.2","2II_A","2II","MZ130528",10597,104.1371855,2018,"Djibouti","Djibouti","MZ130528",2018
153,"MZ130529.1|2017-04-30","2II_A.2.1","2II_A","2II","MZ130529",10597,104.1371855,2017,"Democratic Republic of the Congo","Democratic Republic of the Congo","MZ130529",2017
154,"OQ821381.1|2016-07-28","2III_D.3","2III_D","2III","OQ821381",10512,103.3018868,2016,"Colombia","Colombia","OQ821381",2016
155,"OQ821382.1|2016-08-01","2III_D.1.1","2III_D","2III","OQ821382",10512,103.3018868,2016,"Costa Rica","Costa Rica","OQ821382",2016
156,"OQ821383.1|2013-12-01","2III_D.1.2","2III_D","2III","OQ821383",10512,103.3018868,2013,"Cuba","Cuba","OQ821383",2013
157,"OQ821384.1|2017-06-29","2III_C.2","2III_C","2III","OQ821384",10512,103.3018868,2017,"Cuba","Cuba","OQ821384",2017
158,"OQ821385.1|2018-11-04","2III_C.2","2III_C","2III","OQ821385",10512,103.3018868,2018,"Cuba","Cuba","OQ821385",2018
159,"OQ821386.1|2018-11-20","2III_C.2","2III_C","2III","OQ821386",10226,100.4913522,2018,"Cuba","Cuba","OQ821386",2018
160,"OQ821387.1|2018-12-05","2III_C.2","2III_C","2III","OQ821387",10512,103.3018868,2018,"Cuba","Cuba","OQ821387",2018
169,"OQ821396.1|2019-07-10","2III_C.2","2III_C","2III","OQ821396",10154,99.78380503,2019,"Cuba","Cuba","OQ821396",2019
173,"OQ821400.1|2019-07-22","2III_C.2","2III_C","2III","OQ821400",10512,103.3018868,2019,"Cuba","Cuba","OQ821400",2019
179,"OQ821406.1|2019-08-03","2III_C.2","2III_C","2III","OQ821406",10512,103.3018868,2019,"Cuba","Cuba","OQ821406",2019
201,"OQ821428.1|2019-09-18","2III_D.1.1","2III_D","2III","OQ821428",10512,103.3018868,2019,"Cuba","Cuba","OQ821428",2019
207,"OQ821434.1|2019-09-26","2III_D.1.1","2III_D","2III","OQ821434",10512,103.3018868,2019,"Cuba","Cuba","OQ821434",2019
208,"OQ821435.1|2019-09-28","2III_D.1.1","2III_D","2III","OQ821435",10512,103.3018868,2019,"Cuba","Cuba","OQ821435",2019
222,"OQ821449.1|2020-01-15","2III_C.2","2III_C","2III","OQ821449",10512,103.3018868,2020,"Cuba","Cuba","OQ821449",2020
223,"OQ821450.1|2021-12-22","2III_D.1.1","2III_D","2III","OQ821450",10604,104.2059748,2021,"Cuba","Cuba","OQ821450",2021
224,"OQ821451.1|2021-12-24","2III_D.1.1","2III_D","2III","OQ821451",10612,104.2845912,2021,"Cuba","Cuba","OQ821451",2021
225,"OQ821452.1|2022-01-30","2III_C.2","2III_C","2III","OQ821452",10512,103.3018868,2022,"Cuba","Cuba","OQ821452",2022
227,"OQ821454.1|2022-06-13","2III_C.2","2III_C","2III","OQ821454",10563,103.803066,2022,"Cuba","Cuba","OQ821454",2022
229,"OQ821456.1|2022-06-20","2III_D.1.1","2III_D","2III","OQ821456",10606,104.2256289,2022,"Cuba","Cuba","OQ821456",2022
231,"OQ821458.1|2022-06-28","2III_D.1.1","2III_D","2III","OQ821458",10610,104.2649371,2022,"Cuba","Cuba","OQ821458",2022
237,"OQ821464.1|2022-07-26","2III_D.1.1","2III_D","2III","OQ821464",10512,103.3018868,2022,"Cuba","Cuba","OQ821464",2022
240,"OQ821467.1|2022-08-08","2III_C.2","2III_C","2III","OQ821467",10512,103.3018868,2022,"Cuba","Cuba","OQ821467",2022
245,"OQ821472.1|2014-01-12","2III_C.1","2III_C","2III","OQ821472",10512,103.3018868,2014,"Dominican Republic","Dominican Republic","OQ821472",2014
247,"OQ821474.1|2017-04-22","2III_D.1.2","2III_D","2III","OQ821474",10512,103.3018868,2017,"Guatemala","Guatemala","OQ821474",2017
248,"OQ821475.1|2015-10-28","2III_C.1.2","2III_C","2III","OQ821475",10512,103.3018868,2015,"Haiti","Haiti","OQ821475",2015
249,"OQ821476.1|2014-10-14","2III_D.1.2","2III_D","2III","OQ821476",10512,103.3018868,2014,"Honduras","Honduras","OQ821476",2014
250,"OQ821477.1|2019-07-12","2III_D.1.2","2III_D","2III","OQ821477",10512,103.3018868,2019,"Honduras","Honduras","OQ821477",2019
251,"OQ821478.1|2019-08-02","2III_D.1.2","2III_D","2III","OQ821478",10512,103.3018868,2019,"Honduras","Honduras","OQ821478",2019
254,"OQ821481.1|2022-07-01","2II_F.1.1","2II_F","2II","OQ821481",10611,104.2747642,2022,"India","India","OQ821481",2022
255,"OQ821482.1|2022-08-19","2II_F.1.1","2II_F","2II","OQ821482",10512,103.3018868,2022,"India","India","OQ821482",2022
256,"OQ821483.1|2019-08-19","2III_D.1.2","2III_D","2III","OQ821483",10512,103.3018868,2019,"Mexico","Mexico","OQ821483",2019
257,"OQ821484.1|2019-11-06","2III_D.1.2","2III_D","2III","OQ821484",10512,103.3018868,2019,"Mexico","Mexico","OQ821484",2019
258,"OQ821485.1|2022-07-06","2III_D.1.2","2III_D","2III","OQ821485",10512,103.3018868,2022,"Mexico","Mexico","OQ821485",2022
266,"OQ821493.1|2019-07-31","2II_C.1","2II_C","2II","OQ821493",10525,103.4296384,2019,"Philippines","Philippines","OQ821493",2019
267,"OQ821494.1|2010-07-30","2III_B","2III_B","2III","OQ821494",10533,103.5082547,2010,"Puerto Rico","USA","OQ821494",2010
268,"OQ821495.1|2014-02-09","2III_C.2","2III_C","2III","OQ821495",10512,103.3018868,2014,"Puerto Rico","USA","OQ821495",2014
269,"OQ821496.1|2019-07-11","2III_D.1.1","2III_D","2III","OQ821496",10512,103.3018868,2019,"USA: Florida","USA","OQ821496",2019
270,"OQ821497.1|2019-08-29","2III_D.1.2","2III_D","2III","OQ821497",10512,103.3018868,2019,"USA: Florida","USA","OQ821497",2019
271,"OQ821498.1|2019-09-14","2III_D.1.2","2III_D","2III","OQ821498",10512,103.3018868,2019,"USA: Florida","USA","OQ821498",2019
272,"OQ821499.1|2019-12-10","2III_C.2","2III_C","2III","OQ821499",10512,103.3018868,2019,"USA: Florida","USA","OQ821499",2019
274,"OQ821501.1|2016-01-23","2III_D.2","2III_D","2III","OQ821501",10512,103.3018868,2016,"Venezuela","Venezuela","OQ821501",2016
275,"OQ813507.1|2021-11-20","2III_D.2","2III_D","2III","OQ813507",10605,104.2158019,2021,"Colombia","Colombia","OQ813507",2021
278,"OQ740546.1|2022-03-31","2III_C.1.2","2III_C","2III","OQ740546",10514,103.3215409,2022,"Dominican Republic","Dominican Republic","OQ740546",2022
281,"OQ740549.1|2022-04-08","2III_C.1.2","2III_C","2III","OQ740549",10514,103.3215409,2022,"Dominican Republic","Dominican Republic","OQ740549",2022
283,"OQ740551.1|2022-04-08","2III_C.1.2","2III_C","2III","OQ740551",10514,103.3215409,2022,"Dominican Republic","Dominican Republic","OQ740551",2022
291,"OQ733364.1|2022","2II_A.1.1.1","2II_A","2II","OQ733364",10700,105.1493711,2022,"India","India","OQ733364",2022
292,"OQ733365.1|2022","2II_A.1.1.1","2II_A","2II","OQ733365",10708,105.2279874,2022,"India","India","OQ733365",2022
294,"OQ678012.1|2019-09-13","2V_A.1.2","2V_A","2V","OQ678012",10666,104.8152516,2019,"Cambodia","Cambodia","OQ678012",2019
300,"OQ653841.1|2022-07-22","2II_F.1.1","2II_F","2II","OQ653841",10571,103.8816824,2022,"China: Zhengzhou","China","OQ653841",2022
304,"OQ445885.1|2022-07-19","2III_C.1.2","2III_C","2III","OQ445885",10173,99.97051887,2022,"USA: Florida","USA","OQ445885",2022
307,"OQ445888.1|2022-08-22","2III_C.2","2III_C","2III","OQ445888",10173,99.97051887,2022,"USA: Florida","USA","OQ445888",2022
308,"OQ445889.1|2022-07-27","2III_C.2","2III_C","2III","OQ445889",10173,99.97051887,2022,"USA: Florida","USA","OQ445889",2022
311,"OQ445892.1|2022-09-27","2III_D.1.1","2III_D","2III","OQ445892",10173,99.97051887,2022,"USA: Florida","USA","OQ445892",2022
312,"OQ445893.1|2022-09-27","2III_D.1.1","2III_D","2III","OQ445893",10173,99.97051887,2022,"USA: Florida","USA","OQ445893",2022
325,"OQ426768.1|2019-02-15","2V_A.1.1","2V_A","2V","OQ426768",10410,102.2995283,2019,"Viet Nam: Nha Trang","Viet Nam","OQ426768",2019
330,"OQ426773.1|2018-10-22","2II_F.1.1","2II_F","2II","OQ426773",10410,102.2995283,2018,"Viet Nam: Nha Trang","Viet Nam","OQ426773",2018
344,"OQ426787.1|2019-02-18","2V_A.1.1","2V_A","2V","OQ426787",10410,102.2995283,2019,"Viet Nam: Nha Trang","Viet Nam","OQ426787",2019
370,"OQ426814.1|2018-11-05","2V_A.1.1","2V_A","2V","OQ426814",10410,102.2995283,2018,"Viet Nam: Nha Trang","Viet Nam","OQ426814",2018
402,"OQ426847.1|2018-12-18","2II_F.1.1","2II_F","2II","OQ426847",10410,102.2995283,2018,"Viet Nam: Nha Trang","Viet Nam","OQ426847",2018
462,"OQ426907.1|2017-07-06","2V_A.1.1","2V_A","2V","OQ426907",10410,102.2995283,2017,"Viet Nam: Nha Trang","Viet Nam","OQ426907",2017
473,"OQ426918.1|2018-09-19","2II_F.1.1","2II_F","2II","OQ426918",10410,102.2995283,2018,"Viet Nam: Nha Trang","Viet Nam","OQ426918",2018
494,"OQ426942.1|2018-10-30","2V_A.1.1","2V_A","2V","OQ426942",10410,102.2995283,2018,"Viet Nam: Nha Trang","Viet Nam","OQ426942",2018
502,"OQ426950.1|2018-11-16","2V_A.1.1","2V_A","2V","OQ426950",10410,102.2995283,2018,"Viet Nam: Nha Trang","Viet Nam","OQ426950",2018
529,"OQ339137.1|2022","2II_A.1.1.1","2II_A","2II","OQ339137",10706,105.2083333,2022,"India","India","OQ339137",2022
530,"OQ102945.1|2021-11-19","2II_F.1.1","2II_F","2II","OQ102945",8433,82.87146226,2021,"Sri Lanka","Sri Lanka","OQ102945",2021
531,"OQ102946.1|2021-12-01","2II_F.1.1","2II_F","2II","OQ102946",8445,82.98938679,2021,"Sri Lanka","Sri Lanka","OQ102946",2021
532,"OQ102949.1|2022-02-15","2II_F.1.1","2II_F","2II","OQ102949",8466,83.19575472,2022,"Sri Lanka","Sri Lanka","OQ102949",2022
533,"OQ102952.1|2022-05-09","2II_F.1.1","2II_F","2II","OQ102952",8467,83.20558176,2022,"Sri Lanka","Sri Lanka","OQ102952",2022
540,"OQ144226.1|2018-07-25","2III_D.1.2","2III_D","2III","OQ144226",10173,99.97051887,2018,"Nicaragua: Leon","Nicaragua","OQ144226",2018
557,"OQ144243.1|2018-09-10","2III_D.1.2","2III_D","2III","OQ144243",10173,99.97051887,2018,"Nicaragua: Leon","Nicaragua","OQ144243",2018
563,"OQ144249.1|2018-09-27","2III_D.1.2","2III_D","2III","OQ144249",10173,99.97051887,2018,"Nicaragua: Leon","Nicaragua","OQ144249",2018
576,"OP999336.1|2020-09","2II_F.1.1.1","2II_F","2II","OP999336",10694,105.0904088,2020,"Cambodia","Cambodia","OP999336",2020
583,"OQ028219.1|2020-01-15","2V_A.1.1","2V_A","2V","OQ028219",10173,99.97051887,2020,"Viet Nam","Viet Nam","OQ028219",2020
584,"OQ028220.1|2019-08-14","2II_F.1.1","2II_F","2II","OQ028220",10173,99.97051887,2019,"Viet Nam","Viet Nam","OQ028220",2019
588,"OQ028225.1|2020-09-23","2II_F.1.1","2II_F","2II","OQ028225",10173,99.97051887,2020,"Viet Nam","Viet Nam","OQ028225",2020
590,"OQ028227.1|2019-07-31","2II_F.1.1","2II_F","2II","OQ028227",10173,99.97051887,2019,"Viet Nam","Viet Nam","OQ028227",2019
596,"OP984834.1|2022-11-20","2II_F.1.3","2II_F","2II","OP984834",10628,104.4418239,2022,"Viet Nam","Viet Nam","OP984834",2022
606,"OP941842.1|2022-10-18","2II_F.1.1.2","2II_F","2II","OP941842",10709,105.2378145,2022,"Brazil: Amazonas, Benjamin Constant","Brazil","OP941842",2022
610,"OP921001.1|2022-07-27","2II_F.1.1","2II_F","2II","OP921001",10674,104.8938679,2022,"India","India","OP921001",2022
634,"OP895917.1|2021-12","2II_F.1.1","2II_F","2II","OP895917",10611,104.2747642,2021,"Maldives","Maldives","OP895917",2021
636,"OP895919.1|2018-11","2II_F.1.1","2II_F","2II","OP895919",10618,104.3435535,2018,"Malaysia","Malaysia","OP895919",2018
638,"OP811978.1|2022-04-27","2II_F.1.1","2II_F","2II","OP811978",10497,103.1544811,2022,"Pakistan","Pakistan","OP811978",2022
640,"OP811980.1|2022-04-28","2II_F.1.1","2II_F","2II","OP811980",10497,103.1544811,2022,"Pakistan","Pakistan","OP811980",2022
641,"OP811981.1|2022-10-18","2II_F.1.1","2II_F","2II","OP811981",10497,103.1544811,2022,"Pakistan","Pakistan","OP811981",2022
647,"OP684143.1|2017-09-12","2II_F.1.1","2II_F","2II","OP684143",10176,100,2017,"China","China","OP684143",2017
658,"OP684154.1|2017-08-28","2II_A.1.1.1","2II_A","2II","OP684154",10176,100,2017,"China","China","OP684154",2017
688,"OP684184.1|2018-09-03","2V_A.1.1","2V_A","2V","OP684184",10658,104.7366352,2018,"China","China","OP684184",2018
689,"OP684185.1|2018-09-04","2V_A.1.1","2V_A","2V","OP684185",10658,104.7366352,2018,"China","China","OP684185",2018
691,"OP684187.1|2018-09-07","2II_F.1.1","2II_F","2II","OP684187",10658,104.7366352,2018,"China","China","OP684187",2018
695,"OP684191.1|2018-11-22","2V_A.1.2","2V_A","2V","OP684191",10679,104.9430031,2018,"China","China","OP684191",2018
698,"OP684194.1|2018-06-16","2II_F.1.1","2II_F","2II","OP684194",10659,104.7464623,2018,"China","China","OP684194",2018
701,"OP684197.1|2019-01-16","2V_A.1.1","2V_A","2V","OP684197",10659,104.7464623,2019,"China","China","OP684197",2019
702,"OP684198.1|2019-01-20","2II_E.2","2II_E","2II","OP684198",10659,104.7464623,2019,"China","China","OP684198",2019
711,"OP684207.1|2019-10-13","2II_A.1.1.1","2II_A","2II","OP684207",10659,104.7464623,2019,"China","China","OP684207",2019
715,"OP684211.1|2019-10-19","2II_A.1.1.1","2II_A","2II","OP684211",10658,104.7366352,2019,"China","China","OP684211",2019
724,"OP410992.1|2016-10","2II_D.3","2II_D","2II","OP410992",10723,105.3753931,2016,"Singapore","Singapore","OP410992",2016
725,"OP389112.1|2022-07-25","2II_F.1.1","2II_F","2II","OP389112",10586,104.0290881,2022,"China","China","OP389112",2022
726,"OP310805.1|2019","2II_A.1.1.1","2II_A","2II","OP310805",10708,105.2279874,2019,"India","India","OP310805",2019
727,"OP310806.1|2018","2II_A.2.1","2II_A","2II","OP310806",10713,105.2771226,2018,"India","India","OP310806",2018
728,"OP310807.1|2019","2II_A.2.1","2II_A","2II","OP310807",10556,103.7342767,2019,"India","India","OP310807",2019
729,"OP310808.1|2019","2II_A.1.1","2II_A","2II","OP310808",10598,104.1470126,2019,"India","India","OP310808",2019
739,"ON634709.1|2020-02-10","2III_C.1.1","2III_C","2III","ON634709",10384,102.0440252,2020,"Brazil: Sao Paulo, Bastos","Brazil","ON634709",2020
741,"ON634711.1|2020-02-17","2III_C.1.1","2III_C","2III","ON634711",10386,102.0636792,2020,"Brazil: Sao Paulo, Guarija","Brazil","ON634711",2020
745,"ON634715.1|2020-03-16","2III_C.1.1","2III_C","2III","ON634715",10386,102.0636792,2020,"Brazil: Sao Paulo, Mogi Guacu","Brazil","ON634715",2020
749,"ON634719.1|2021-02-04","2III_C.1.1","2III_C","2III","ON634719",10386,102.0636792,2021,"Brazil: Sao Paulo, Barueri","Brazil","ON634719",2021
752,"ON634722.1|2021-02-20","2III_C.1.1","2III_C","2III","ON634722",10386,102.0636792,2021,"Brazil: Sao Paulo, Castilho","Brazil","ON634722",2021
771,"ON634741.1|2022-04-25","2III_C.1.1","2III_C","2III","ON634741",10422,102.4174528,2022,"Brazil: Sao Paulo, Carapicuiba","Brazil","ON634741",2022
783,"ON634753.1|2022-03-21","2III_C.1.1","2III_C","2III","ON634753",10421,102.4076258,2022,"Brazil: Sao Paulo, Sao Jose dos Campos","Brazil","ON634753",2022
784,"ON634754.1|2022-03-26","2III_C.1.1","2III_C","2III","ON634754",10432,102.5157233,2022,"Brazil: Sao Paulo, Taubate","Brazil","ON634754",2022
788,"OL321177.1|2016","2II_E.2","2II_E","2II","OL321177",10454,102.7319182,2016,"Papua New Guinea: NCD","Papua New Guinea","OL321177",2016
791,"OL321183.1|2016-03-12","2II_E.2","2II_E","2II","OL321183",10515,103.3313679,2016,"Papua New Guinea: NCD, June Valley","Papua New Guinea","OL321183",2016
793,"OL321185.1|2016","2II_E.2","2II_E","2II","OL321185",10431,102.5058962,2016,"Papua New Guinea: NCD","Papua New Guinea","OL321185",2016
797,"ON231307.1|2018-10-28","2II_B","2II_B","2II","ON231307",10176,100,2018,"Senegal","Senegal","ON231307",2018
798,"ON231308.1|2018-10-28","2II_B","2II_B","2II","ON231308",10176,100,2018,"Senegal","Senegal","ON231308",2018
803,"ON231313.1|2018-11-09","2II_B","2II_B","2II","ON231313",10176,100,2018,"Senegal","Senegal","ON231313",2018
805,"ON907580.1|2019-06-15","2II_B","2II_B","2II","ON907580",10570,103.8718553,2019,"Niger","Niger","ON907580",2019
806,"ON907581.1|2019-07-02","2II_C.1","2II_C","2II","ON907581",10582,103.9897799,2019,"Philippines","Philippines","ON907581",2019
808,"ON908222.1|2018-05-17","2II_C.1","2II_C","2II","ON908222",10635,104.5106132,2018,"China","China","ON908222",2018
809,"ON908223.1|2019-06-15","2II_B","2II_B","2II","ON908223",10542,103.5966981,2019,"Niger","Niger","ON908223",2019
811,"ON908225.1|2019-08-04","2II_F.1.1","2II_F","2II","ON908225",10561,103.7834119,2019,"China","China","ON908225",2019
814,"ON908228.1|2017-08-07","2II_D.2","2II_D","2II","ON908228",10588,104.0487421,2017,"China","China","ON908228",2017
818,"ON885253.1|2019-07-02","2II_C.1","2II_C","2II","ON885253",10582,103.9897799,2019,"Philippines","Philippines","ON885253",2019
819,"ON885286.1|2019-06-15","2II_B","2II_B","2II","ON885286",10570,103.8718553,2019,"Niger","Niger","ON885286",2019
821,"ON887640.1|2018-08-28","2II_D.2","2II_D","2II","ON887640",10558,103.7539308,2018,"China: Guangzhou","China","ON887640",2018
823,"ON890351.1|2017-08-07","2II_D.2","2II_D","2II","ON890351",10558,103.7539308,2017,"China: Guangzhou","China","ON890351",2017
827,"ON853797.1|2018-07-13","2V_A.1","2V_A","2V","ON853797",10686,105.0117925,2018,"Cambodia","Cambodia","ON853797",2018
830,"ON510268.1|2021-04-09","2III_D.2","2III_D","2III","ON510268",10672,104.8742138,2021,"Colombia","Colombia","ON510268",2021
831,"ON510270.1|2021-05-10","2III_D.2","2III_D","2III","ON510270",10672,104.8742138,2021,"Colombia","Colombia","ON510270",2021
832,"OM744143.1|2021-11-29","2II_F.1.1.2","2II_F","2II","OM744143",9289,91.28341195,2021,"Brazil: Aparecida de Goiania, Goias","Brazil","OM744143",2021
833,"ON398847.1|1980","2V","2V","2V","ON398847",10723,105.3753931,1980,"Thailand","Thailand","ON398847",1980
835,"MW720946.1|2019-09","2II_F.1.1","2II_F","2II","MW720946",10698,105.129717,2019,"China","China","MW720946",2019
849,"MW721461.1|2018-10","2II_F.1.1","2II_F","2II","MW721461",10692,105.0707547,2018,"China","China","MW721461",2018
851,"MW721463.1|2014-10","2II_D.1.1","2II_D","2II","MW721463",10692,105.0707547,2014,"China","China","MW721463",2014
855,"MW721467.1|2014-10","2II_D.1.1","2II_D","2II","MW721467",10703,105.1788522,2014,"China","China","MW721467",2014
859,"MW721471.1|2014-10","2II_F.1.1","2II_F","2II","MW721471",10720,105.3459119,2014,"China","China","MW721471",2014
860,"MW721472.1|2014-10","2II_F.1.2","2II_F","2II","MW721472",10722,105.365566,2014,"China","China","MW721472",2014
862,"MW721474.1|2010-10","2II_D.2","2II_D","2II","MW721474",10714,105.2869497,2010,"China","China","MW721474",2010
863,"MW721475.1|2010-10","2II_D.2","2II_D","2II","MW721475",10703,105.1788522,2010,"China","China","MW721475",2010
866,"ON123640.1|2021-03-08","2II_F.1.1.2","2II_F","2II","ON123640",10671,104.8643868,2021,"Peru","Peru","ON123640",2021
868,"ON123642.1|2021-04-08","2II_F.1.1.2","2II_F","2II","ON123642",10671,104.8643868,2021,"Peru","Peru","ON123642",2021
869,"ON123643.1|2021-04-12","2II_F.1.1.2","2II_F","2II","ON123643",10671,104.8643868,2021,"Peru","Peru","ON123643",2021
871,"ON123645.1|2021-06-18","2III_C","2III_C","2III","ON123645",10671,104.8643868,2021,"Peru","Peru","ON123645",2021
872,"ON123649.1|2020","2II_A.2.1","2II_A","2II","ON123649",10598,104.1470126,2020,"India","India","ON123649",2020
873,"ON123651.1|2020","2II_A.1.1.1","2II_A","2II","ON123651",10723,105.3753931,2020,"India","India","ON123651",2020
874,"ON123652.1|2020","2II_A.1.1","2II_A","2II","ON123652",10256,100.7861635,2020,"India","India","ON123652",2020
875,"ON123663.1|2018","2II_A.1.1.1","2II_A","2II","ON123663",10546,103.6360063,2018,"India","India","ON123663",2018
879,"ON046270.1|2004-10-16","2V_E","2V_E","2V","ON046270",10507,103.2527516,2004,"Thailand","Thailand","ON046270",2004
887,"ON046278.1|2012-11-02","2V_A.1","2V_A","2V","ON046278",10507,103.2527516,2012,"Thailand","Thailand","ON046278",2012
889,"OM978278.1|2020-02-05","2II_F.1.1","2II_F","2II","OM978278",8465,83.18592767,2020,"Sri Lanka","Sri Lanka","OM978278",2020
890,"OK469345.1|1985","2V","2V","2V","OK469345",10680,104.9528302,1985,"Myanmar","Myanmar","OK469345",1985
891,"OK469346.1|1981","2III","2III","2III","OK469346",10680,104.9528302,1981,"Jamaica","Jamaica","OK469346",1981
892,"OK469347.1|1988","2IV","2IV","2IV","OK469347",10680,104.9528302,1988,"Palau","Palau","OK469347",1988
893,"OK469348.1|1976","2V","2V","2V","OK469348",10558,103.7539308,1976,"Myanmar","Myanmar","OK469348",1976
894,"OK469349.1|1972","2I","2I","2I","OK469349",10591,104.0782233,1972,"Samoa","Samoa","OK469349",1972
895,"OK469350.1|1990","2V","2V","2V","OK469350",10676,104.913522,1990,"Thailand","Thailand","OK469350",1990
896,"OK469351.1|1995","2V","2V","2V","OK469351",10676,104.913522,1995,"Myanmar","Myanmar","OK469351",1995
897,"OK469352.1|1993","2II","2II","2II","OK469352",10678,104.9331761,1993,"Singapore","Singapore","OK469352",1993
898,"OM791800.1|2019-09-26","2II_F.1.1.2","2II_F","2II","OM791800",10273,100.9532233,2019,"Peru","Peru","OM791800",2019
899,"OM791801.1|2019-09-28","2II_F.1.1.2","2II_F","2II","OM791801",10273,100.9532233,2019,"Peru","Peru","OM791801",2019
900,"OM791802.1|2018-12-31","2III_C","2III_C","2III","OM791802",10371,101.9162736,2018,"Peru","Peru","OM791802",2018
901,"OM730078.1|2021-11-16","2II_F.1.1","2II_F","2II","OM730078",10692,105.0707547,2021,"India","India","OM730078",2021
904,"OM700181.1|2021-11-16","2II_A.1.1.1","2II_A","2II","OM700181",10690,105.0511006,2021,"India","India","OM700181",2021
910,"OM639982.1|2021-09-14","2II_F.1.1","2II_F","2II","OM639982",10723,105.3753931,2021,"India","India","OM639982",2021
917,"OM639989.1|2021-11-16","2II_A.2.1","2II_A","2II","OM639989",10713,105.2771226,2021,"India","India","OM639989",2021
918,"OM639990.1|2021-11-16","2II_A.1.1","2II_A","2II","OM639990",10708,105.2279874,2021,"India","India","OM639990",2021
921,"OM639993.1|2021-11-16","2II_F.1.1","2II_F","2II","OM639993",10670,104.8545597,2021,"India","India","OM639993",2021
923,"OM505021.1|2021-06-30","2III_D.1.2","2III_D","2III","OM505021",10679,104.9430031,2021,"Mexico: Michoacan","Mexico","OM505021",2021
