index,seqName,clade,major_lineage,genotype,otherName,seqLength,%cds,year,geo_location,country,strain,date
1582,OR389040.1|2011,4I_A.2,4I_A,4I,OR389040,10511,103.4140102,2011,Cambodia,Cambodia,OR389040,2011
1583,OR389041.1|1988,4II_B,4II_B,4II,OR389041,10511,103.4140102,1988,Colombia,Colombia,OR389041,1988
1584,OR389045.1|2008,4I_A.3,4I_A,4I,OR389045,10511,103.4140102,2008,Myanmar,Myanmar,OR389045,2008
1585,OR389046.1|2003,4I_B,4I_B,4I,OR389046,10511,103.4140102,2003,Sri Lanka,Sri Lanka,OR389046,2003
1586,OR389345.1|1989,4II_B,4II_B,4II,OR389345,10511,103.4140102,1989,Dominican Republic,Dominican Republic,OR389345,1989
1587,OR389346.1|1987,4II_B,4II_B,4II,OR389346,10511,103.4140102,1987,El Salvador,El Salvador,OR389346,1987
1588,OR389347.1|1961,4II_B,4II_B,4II,OR389347,10511,103.4140102,1961,India,India,OR389347,1961
1589,OR389348.1|1961,4I,4I,4I,OR389348,10511,103.4140102,1961,India,India,OR389348,1961
1590,OR389349.1|1965,4I,4I,4I,OR389349,10511,103.4140102,1965,India,India,OR389349,1965
1591,OR389350.1|1984,4I,4I,4I,OR389350,10511,103.4140102,1984,Indonesia,Indonesia,OR389350,1984
1592,OR389351.1|1985,4II_B,4II_B,4II,OR389351,10511,103.4140102,1985,Indonesia,Indonesia,OR389351,1985
1593,OR389352.1|1978,4I,4I,4I,OR389352,10511,103.4140102,1978,Sri Lanka,Sri Lanka,OR389352,1978
1594,OR389353.1|1988,4I_B,4I_B,4I,OR389353,10511,103.4140102,1988,Taiwan,Taiwan,OR389353,1988
1595,OR389354.1|1990,4I,4I,4I,OR389354,10511,103.4140102,1990,Venezuela,Venezuela,OR389354,1990
1596,OR389355.1|1990,4II_B,4II_B,4II,OR389355,10511,103.4140102,1990,Venezuela,Venezuela,OR389355,1990
1597,OR162320.1|2022-11-15,4II_B.1.2,4II_B,4II,OR162320,10508,103.3844943,2022,USA: FL,USA,OR162320,2022
1598,OQ603316.1|2013-09-18,4II_B.1,4II_B,4II,OQ603316,10490,103.2073987,2013,Colombia: Risaralda,Colombia,OQ603316,2013
1599,OQ603317.1|2016-05-21,4II_B.1,4II_B,4II,OQ603317,10100,99.37032664,2016,Colombia: Quindio,Colombia,OQ603317,2016
1600,OQ821624.1|2020-03-19,4II_B.1.1,4II_B,4II,OQ821624,10511,103.4140102,2020,Paraguay,Paraguay,OQ821624,2020
1601,OQ821625.1|2016-02-05,4II_B.1,4II_B,4II,OQ821625,10511,103.4140102,2016,Cuba,Cuba,OQ821625,2016
1602,OQ821626.1|2013-12-06,4II_B.1,4II_B,4II,OQ821626,10534,103.6402991,2013,Cuba,Cuba,OQ821626,2013
1603,OQ821627.1|2014-08-06,4II_B.1,4II_B,4II,OQ821627,10511,103.4140102,2014,Cuba,Cuba,OQ821627,2014
1604,OQ821628.1|2012-08-20,4II_B.1,4II_B,4II,OQ821628,10376,102.085793,2012,Cuba,Cuba,OQ821628,2012
1605,OQ821629.1|2012-10-03,4II_B.1,4II_B,4II,OQ821629,10376,102.085793,2012,Cuba,Cuba,OQ821629,2012
1606,OQ821630.1|2014-03-13,4II_B.1.1,4II_B,4II,OQ821630,10376,102.085793,2014,Bolivia,Bolivia,OQ821630,2014
1607,OQ821631.1|2013-09-04,4II_B,4II_B,4II,OQ821631,10064,99.01613538,2013,Puerto Rico,USA,OQ821631,2013
1608,OQ821632.1|2010-08-05,4II_B,4II_B,4II,OQ821632,10511,103.4140102,2010,Puerto Rico,USA,OQ821632,2010
1609,OQ821633.1|2013-09-06,4II_B,4II_B,4II,OQ821633,10511,103.4140102,2013,Haiti,Haiti,OQ821633,2013
1610,OQ821634.1|2014-06-21,4II_B,4II_B,4II,OQ821634,10511,103.4140102,2014,Dominican Republic,Dominican Republic,OQ821634,2014
1611,OQ821635.1|2022-12-20,4II_B.1.2,4II_B,4II,OQ821635,9566,94.11648957,2022,Cuba,Cuba,OQ821635,2022
1612,OQ821636.1|2022-11-15,4II_B.1.2,4II_B,4II,OQ821636,9961,98.00275482,2022,Cuba,Cuba,OQ821636,2022
1613,OQ821637.1|2022-06-19,4II_B.1.2,4II_B,4II,OQ821637,9649,94.93309721,2022,Cuba,Cuba,OQ821637,2022
1614,OQ821638.1|2022-07-21,4II_B.1.2,4II_B,4II,OQ821638,10092,99.29161747,2022,Cuba,Cuba,OQ821638,2022
1615,OQ821639.1|2022-06-15,4II_B.1.2,4II_B,4II,OQ821639,10053,98.90791027,2022,Cuba,Cuba,OQ821639,2022
1616,OQ821640.1|2022-07-05,4II_B.1.2,4II_B,4II,OQ821640,10073,99.1046832,2022,Cuba,Cuba,OQ821640,2022
1617,OQ821641.1|2022-07-11,4II_B.1.2,4II_B,4II,OQ821641,10099,99.360488,2022,Cuba,Cuba,OQ821641,2022
1618,OQ821642.1|2022-06-24,4II_B.1.2,4II_B,4II,OQ821642,10099,99.360488,2022,Cuba,Cuba,OQ821642,2022
1619,OQ821643.1|2022-07-15,4II_B.1.2,4II_B,4II,OQ821643,9953,97.92404565,2022,Cuba,Cuba,OQ821643,2022
1620,OQ821644.1|2022-10-22,4II_B.2,4II_B,4II,OQ821644,10364,101.9677292,2022,Nicaragua,Nicaragua,OQ821644,2022
1621,OQ821645.1|2022-09-10,4II_B.2,4II_B,4II,OQ821645,10511,103.4140102,2022,Nicaragua,Nicaragua,OQ821645,2022
1622,OQ821646.1|2022-08-24,4II_B.2,4II_B,4II,OQ821646,10376,102.085793,2022,El Salvador,El Salvador,OQ821646,2022
1623,OQ821647.1|2013-08-18,4II_A.1,4II_A,4II,OQ821647,10376,102.085793,2013,Puerto Rico,USA,OQ821647,2013
1624,OQ821648.1|2013-08-14,4II_A.1,4II_A,4II,OQ821648,10376,102.085793,2013,Puerto Rico,USA,OQ821648,2013
1625,OQ821649.1|2016-03-21,4II_A.1,4II_A,4II,OQ821649,10511,103.4140102,2016,Jamaica,Jamaica,OQ821649,2016
1626,OQ821650.1|2013-08-21,4II_A.1,4II_A,4II,OQ821650,10376,102.085793,2013,Dominica,Dominica,OQ821650,2013
1627,OQ678015.1|2019-10-21,4I_A.1.1,4I_A,4I,OQ678015,10337,101.7020858,2019,Cambodia,Cambodia,OQ678015,2019
1628,OQ445963.1|2022-08-10,4II_B.1.2,4II_B,4II,OQ445963,10163,99.99016135,2022,USA: Florida,USA,OQ445963,2022
1629,OQ445964.1|2022-10-08,4II_B.1.2,4II_B,4II,OQ445964,10163,99.99016135,2022,USA: Florida,USA,OQ445964,2022
1630,OQ445965.1|2022-10-24,4II_B.1.2,4II_B,4II,OQ445965,10163,99.99016135,2022,USA: Florida,USA,OQ445965,2022
1631,OQ445966.1|2022-10-26,4II_B.1.2,4II_B,4II,OQ445966,10163,99.99016135,2022,USA: Florida,USA,OQ445966,2022
1632,OQ445967.1|2022-11-03,4II_B.2,4II_B,4II,OQ445967,10163,99.99016135,2022,USA: Florida,USA,OQ445967,2022
1633,OQ426977.1|2018-02-02,4I_A.1.2,4I_A,4I,OQ426977,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426977,2018
1634,OQ426978.1|2018-12-07,4I_A.1.1,4I_A,4I,OQ426978,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426978,2018
1635,OQ426979.1|2017-08-24,4I_A.1.2,4I_A,4I,OQ426979,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426979,2017
1636,OQ426980.1|2017-09-07,4I_A.1.1,4I_A,4I,OQ426980,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426980,2017
1637,OQ426981.1|2018-11-23,4I_A.1.1,4I_A,4I,OQ426981,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426981,2018
1638,OQ426982.1|2018-12-18,4I_A.1.1,4I_A,4I,OQ426982,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426982,2018
1639,OQ426983.1|2017-09-06,4I_A.1.1,4I_A,4I,OQ426983,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426983,2017
1640,OQ426984.1|2017-01-03,4I_A.3,4I_A,4I,OQ426984,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426984,2017
1641,OQ426985.1|2017-02-17,4I_A.1.2,4I_A,4I,OQ426985,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426985,2017
1642,OQ426986.1|2017-08-11,4I_A.1.1,4I_A,4I,OQ426986,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426986,2017
1643,OQ426987.1|2017-09-06,4I_A.1.1,4I_A,4I,OQ426987,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426987,2017
1644,OQ426988.1|2017-09-14,4I_A.1.1,4I_A,4I,OQ426988,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ426988,2017
1645,OQ426989.1|2018-01-15,4I_A.1.2,4I_A,4I,OQ426989,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426989,2018
1646,OQ426990.1|2018-03-19,4I_A.1.2,4I_A,4I,OQ426990,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426990,2018
1647,OQ426991.1|2018-06-05,4I_A.1.1,4I_A,4I,OQ426991,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426991,2018
1648,OQ426992.1|2018-07-05,4I_A.1.1,4I_A,4I,OQ426992,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426992,2018
1649,OQ426993.1|2018-08-31,4I_A.1.1,4I_A,4I,OQ426993,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426993,2018
1650,OQ426994.1|2018-09-20,4I_A.1.1,4I_A,4I,OQ426994,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426994,2018
1651,OQ426995.1|2018-10-04,4I_A.1.1,4I_A,4I,OQ426995,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426995,2018
1652,OQ426996.1|2018-10-08,4I_A.1.1,4I_A,4I,OQ426996,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ426996,2018
1653,OQ426997.1|2019-03-04,4I_A.1.1,4I_A,4I,OQ426997,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ426997,2019
1654,OQ426998.1|2019-04-01,4I_A.1.1,4I_A,4I,OQ426998,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ426998,2019
1655,OQ426999.1|2019-04-10,4I_A.1.1,4I_A,4I,OQ426999,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ426999,2019
1656,OQ427000.1|2017-09-07,4I_A.1.1,4I_A,4I,OQ427000,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427000,2017
1657,OQ427001.1|2017-08-10,4I_A.1.1,4I_A,4I,OQ427001,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427001,2017
1658,OQ427002.1|2017-08-23,4I_A.1.2,4I_A,4I,OQ427002,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427002,2017
1659,OQ427003.1|2017-08-28,4I_A.1.2,4I_A,4I,OQ427003,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427003,2017
1660,OQ427004.1|2017-08-31,4I_A.1.2,4I_A,4I,OQ427004,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427004,2017
1661,OQ427005.1|2017-08-11,4I_A.1.1,4I_A,4I,OQ427005,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427005,2017
1662,OQ427006.1|2017-09-13,4I_A.1.2,4I_A,4I,OQ427006,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427006,2017
1663,OQ427007.1|2017-09-21,4I_A.1.2,4I_A,4I,OQ427007,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427007,2017
1664,OQ427008.1|2017-12-18,4I_A.1.1,4I_A,4I,OQ427008,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427008,2017
1665,OQ427009.1|2017-12-29,4I_A.1.1,4I_A,4I,OQ427009,10593,104.2207792,2017,Viet Nam: Nha Trang,Viet Nam,OQ427009,2017
1666,OQ427010.1|2018-01-08,4I_A.1.1,4I_A,4I,OQ427010,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427010,2018
1667,OQ427011.1|2018-01-16,4I_A.1.1,4I_A,4I,OQ427011,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427011,2018
1668,OQ427012.1|2018-03-01,4I_A.1.1,4I_A,4I,OQ427012,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427012,2018
1669,OQ427013.1|2018-03-09,4I_A.1.2,4I_A,4I,OQ427013,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427013,2018
1670,OQ427014.1|2018-05-25,4I_A.1.1,4I_A,4I,OQ427014,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427014,2018
1671,OQ427015.1|2018-06-10,4I_A.1.1,4I_A,4I,OQ427015,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427015,2018
1672,OQ427016.1|2018-06-22,4I_A.1.1,4I_A,4I,OQ427016,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427016,2018
1673,OQ427017.1|2018-07-01,4I_A.1.1,4I_A,4I,OQ427017,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427017,2018
1674,OQ427018.1|2018-07-03,4I_A.1.1,4I_A,4I,OQ427018,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427018,2018
1675,OQ427019.1|2018-07-26,4I_A.1.1,4I_A,4I,OQ427019,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427019,2018
1676,OQ427020.1|2018-08-23,4I_A.1.1,4I_A,4I,OQ427020,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427020,2018
1677,OQ427021.1|2018-09-08,4I_A.1.1,4I_A,4I,OQ427021,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427021,2018
1678,OQ427022.1|2019-03-22,4I_A.1.1,4I_A,4I,OQ427022,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427022,2019
1679,OQ427023.1|2018-10-15,4I_A.1.1,4I_A,4I,OQ427023,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427023,2018
1680,OQ427024.1|2018-10-26,4I_A.1.1,4I_A,4I,OQ427024,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427024,2018
1681,OQ427025.1|2018-10-30,4I_A.1.1,4I_A,4I,OQ427025,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427025,2018
1682,OQ427026.1|2018-11-05,4I_A.1.1,4I_A,4I,OQ427026,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427026,2018
1683,OQ427027.1|2018-11-13,4I_A.1.2,4I_A,4I,OQ427027,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427027,2018
1684,OQ427028.1|2018-11-16,4I_A.1.1,4I_A,4I,OQ427028,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427028,2018
1685,OQ427029.1|2018-11-19,4I_A.1.1,4I_A,4I,OQ427029,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427029,2018
1686,OQ427030.1|2018-11-20,4I_A.1.1,4I_A,4I,OQ427030,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427030,2018
1687,OQ427031.1|2018-11-21,4I_A.1.1,4I_A,4I,OQ427031,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427031,2018
1688,OQ427032.1|2018-11-30,4I_A.1.1,4I_A,4I,OQ427032,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427032,2018
1689,OQ427033.1|2018-12-12,4I_A.1.1,4I_A,4I,OQ427033,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427033,2018
1690,OQ427034.1|2018-12-18,4I_A.1.1,4I_A,4I,OQ427034,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427034,2018
1691,OQ427035.1|2018-12-18,4I_A.1.1,4I_A,4I,OQ427035,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427035,2018
1692,OQ427036.1|2018-12-20,4I_A.1.1,4I_A,4I,OQ427036,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427036,2018
1693,OQ427037.1|2018-12-21,4I_A.1.1,4I_A,4I,OQ427037,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427037,2018
1694,OQ427038.1|2018-12-21,4I_A.1.1,4I_A,4I,OQ427038,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427038,2018
1695,OQ427039.1|2019-01-03,4I_A.1.1,4I_A,4I,OQ427039,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427039,2019
1696,OQ427040.1|2019-01-04,4I_A.1.1,4I_A,4I,OQ427040,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427040,2019
1697,OQ427041.1|2019-01-07,4I_A.1.2,4I_A,4I,OQ427041,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427041,2019
1698,OQ427042.1|2019-01-08,4I_A.1.1,4I_A,4I,OQ427042,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427042,2019
1699,OQ427043.1|2019-01-10,4I_A.1.1,4I_A,4I,OQ427043,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427043,2019
1700,OQ427044.1|2019-01-11,4I_A.1.1,4I_A,4I,OQ427044,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427044,2019
1701,OQ427045.1|2019-01-14,4I_A.1.1,4I_A,4I,OQ427045,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427045,2019
1702,OQ427046.1|2019-01-15,4I_A.1.2,4I_A,4I,OQ427046,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427046,2019
1703,OQ427048.1|2019-01-15,4I_A.1.1,4I_A,4I,OQ427048,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427048,2019
1704,OQ427049.1|2019-01-21,4I_A.1.2,4I_A,4I,OQ427049,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427049,2019
1705,OQ427051.1|2019-01-25,4I_A.1.1,4I_A,4I,OQ427051,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427051,2019
1706,OQ427052.1|2019-02-12,4I_A.1.1,4I_A,4I,OQ427052,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427052,2019
1707,OQ427053.1|2019-02-14,4I_A.1.1,4I_A,4I,OQ427053,10593,104.2207792,2019,Viet Nam: Nha Trang,Viet Nam,OQ427053,2019
1708,OQ427054.1|2018-10-12,4I_A.1.1,4I_A,4I,OQ427054,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427054,2018
1709,OQ427055.1|2018-10-17,4I_A.1.1,4I_A,4I,OQ427055,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427055,2018
1710,OQ427056.1|2018-10-22,4I_A.1.1,4I_A,4I,OQ427056,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427056,2018
1711,OQ427057.1|2018-10-30,4I_A.1.1,4I_A,4I,OQ427057,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427057,2018
1712,OQ427058.1|2018-11-16,4I_A.1.1,4I_A,4I,OQ427058,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427058,2018
1713,OQ427059.1|2018-11-23,4I_A.1.1,4I_A,4I,OQ427059,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427059,2018
1714,OQ427060.1|2018-11-30,4I_A.1.1,4I_A,4I,OQ427060,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427060,2018
1715,OQ427061.1|2018-12-24,4I_A.1.1,4I_A,4I,OQ427061,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427061,2018
1716,OQ427062.1|2018-12-25,4I_A.1.2,4I_A,4I,OQ427062,10593,104.2207792,2018,Viet Nam: Nha Trang,Viet Nam,OQ427062,2018
1717,OP600478.1|2020-08,4II_A.1,4II_A,4II,OP600478,10474,103.0499803,2020,Malaysia,Malaysia,OP600478,2020
1718,OP600495.1|2020-09,4II_A.1,4II_A,4II,OP600495,10594,104.2306179,2020,Malaysia,Malaysia,OP600495,2020
1719,OP600496.1|2021-09,4II_A.1,4II_A,4II,OP600496,10595,104.2404565,2021,Malaysia,Malaysia,OP600496,2021
1720,OP600497.1|2020-05,4II_A.1,4II_A,4II,OP600497,10599,104.2798111,2020,Malaysia,Malaysia,OP600497,2020
1721,OP600498.1|2021-11,4II_A.1,4II_A,4II,OP600498,10273,101.0724124,2021,Malaysia,Malaysia,OP600498,2021
1722,OP600499.1|2022-06,4II_A.1,4II_A,4II,OP600499,10600,104.2896497,2022,Malaysia,Malaysia,OP600499,2022
1723,OP600506.1|2020-07,4II_A.1,4II_A,4II,OP600506,10308,101.4167651,2020,Malaysia,Malaysia,OP600506,2020
1724,OP600507.1|2020-10,4II_A.1,4II_A,4II,OP600507,10281,101.1511216,2020,Malaysia,Malaysia,OP600507,2020
1725,OP600508.1|2021-11,4II_A.1,4II_A,4II,OP600508,10274,101.0822511,2021,Malaysia,Malaysia,OP600508,2021
1726,OP600509.1|2022-07,4II_A.1,4II_A,4II,OP600509,10595,104.2404565,2022,Malaysia,Malaysia,OP600509,2022
1727,OP600510.1|2022-07,4II_A.1,4II_A,4II,OP600510,10544,103.7386856,2022,Malaysia,Malaysia,OP600510,2022
1728,OP600511.1|2022-07,4II_A.1,4II_A,4II,OP600511,10605,104.338843,2022,Malaysia,Malaysia,OP600511,2022
1729,OP600512.1|2022-07,4II_A.1,4II_A,4II,OP600512,10620,104.4864227,2022,Malaysia,Malaysia,OP600512,2022
1730,OP604360.1|2022-07,4II_A.1,4II_A,4II,OP604360,10293,101.2691854,2022,Malaysia,Malaysia,OP604360,2022
1731,OP984198.1|2018,4I_B.1,4I_B,4I,OP984198,10228,100.6296734,2018,India,India,OP984198,2018
1732,OP895706.1|2018,4I_B.1,4I_B,4I,OP895706,10625,104.5356159,2018,India,India,OP895706,2018
1733,OP809584.1|2021,4I_B.1,4I_B,4I,OP809584,10560,103.8961039,2021,India,India,OP809584,2021
1734,OP809585.1|2021,4I_B.1,4I_B,4I,OP809585,10557,103.866588,2021,India,India,OP809585,2021
1735,OP809586.1|2021,4I_B.1,4I_B,4I,OP809586,10564,103.9354585,2021,India,India,OP809586,2021
1736,OP809587.1|2021,4I_B.1,4I_B,4I,OP809587,10569,103.9846517,2021,India,India,OP809587,2021
1737,OP809588.1|2021,4I_B.1,4I_B,4I,OP809588,10560,103.8961039,2021,India,India,OP809588,2021
1738,OP809589.1|2021,4I_B.1,4I_B,4I,OP809589,10559,103.8862652,2021,India,India,OP809589,2021
1739,OP809590.1|2021,4I_B.1,4I_B,4I,OP809590,10567,103.9649744,2021,India,India,OP809590,2021
1740,OP809591.1|2021,4I_B.1,4I_B,4I,OP809591,10557,103.866588,2021,India,India,OP809591,2021
1741,OP809592.1|2021,4I_B.1,4I_B,4I,OP809592,10564,103.9354585,2021,India,India,OP809592,2021
1742,OL314735.1|2019-05-21,4II_A.1,4II_A,4II,OL314735,10653,104.811098,2019,Indonesia,Indonesia,OL314735,2019
1743,OL314736.1|2019-05-21,4II_A.1,4II_A,4II,OL314736,10653,104.811098,2019,Indonesia,Indonesia,OL314736,2019
1744,OL314737.1|2019-05-23,4II_A.1,4II_A,4II,OL314737,10653,104.811098,2019,Indonesia,Indonesia,OL314737,2019
1745,OL314738.1|2019-05-26,4II_A.1,4II_A,4II,OL314738,10653,104.811098,2019,Indonesia,Indonesia,OL314738,2019
1746,OL314739.1|2019-05-26,4II_A.1,4II_A,4II,OL314739,10653,104.811098,2019,Indonesia,Indonesia,OL314739,2019
1747,OL314740.1|2019-05-30,4II_A,4II_A,4II,OL314740,10653,104.811098,2019,Indonesia,Indonesia,OL314740,2019
1748,OL314741.1|2019-06-20,4II_A.1,4II_A,4II,OL314741,10653,104.811098,2019,Indonesia,Indonesia,OL314741,2019
1749,OL314742.1|2019-06-25,4II_A.1,4II_A,4II,OL314742,10653,104.811098,2019,Indonesia,Indonesia,OL314742,2019
1750,OL314743.1|2019-06-24,4II_A.1,4II_A,4II,OL314743,10653,104.811098,2019,Indonesia,Indonesia,OL314743,2019
1751,OL314744.1|2019-06-26,4II_A.1,4II_A,4II,OL314744,10653,104.811098,2019,Indonesia,Indonesia,OL314744,2019
1752,OL314745.1|2019-06-28,4II_A.1,4II_A,4II,OL314745,10653,104.811098,2019,Indonesia,Indonesia,OL314745,2019
1753,OL314746.1|2019-06-28,4II_A.1,4II_A,4II,OL314746,10653,104.811098,2019,Indonesia,Indonesia,OL314746,2019
1754,OL314747.1|2019-07-06,4II_A.1,4II_A,4II,OL314747,10653,104.811098,2019,Indonesia,Indonesia,OL314747,2019
1755,OP410999.1|2009-08,4II_A,4II_A,4II,OP410999,10653,104.811098,2009,Singapore,Singapore,OP410999,2009
1756,OP411000.1|2017-10,4I_B.1,4I_B,4I,OP411000,10648,104.7619048,2017,Singapore,Singapore,OP411000,2017
1757,OP411001.1|2016-01,4II_A.1,4II_A,4II,OP411001,10653,104.811098,2016,Singapore,Singapore,OP411001,2016
1758,OP411002.1|2019-07,4II_A.1,4II_A,4II,OP411002,10653,104.811098,2019,Singapore,Singapore,OP411002,2019
1759,OP310809.1|2018,4I_B.1,4I_B,4I,OP310809,10635,104.6340024,2018,India,India,OP310809,2018
1760,OP310810.1|2018,4I_B.1,4I_B,4I,OP310810,10624,104.5257773,2018,India,India,OP310810,2018
1761,OP310811.1|2018,4I_B.1,4I_B,4I,OP310811,10562,103.9157812,2018,India,India,OP310811,2018
1762,OM641997.1|2012-06-01,4II_B.1.1,4II_B,4II,OM641997,9788,96.30066903,2012,Brazil,Brazil,OM641997,2012
1763,ON907584.1|2021-01-08,4II_A.1,4II_A,4II,ON907584,10295,101.2888627,2021,Malaysia,Malaysia,ON907584,2021
1764,ON908239.1|2021-01-08,4II_A.1,4II_A,4II,ON908239,10600,104.2896497,2021,Malaysia,Malaysia,ON908239,2021
1765,ON908240.1|2019-01-21,4I_A.3,4I_A,4I,ON908240,10582,104.1125541,2019,Myanmar,Myanmar,ON908240,2019
1766,ON908241.1|2018-05-17,4I_A.1.1,4I_A,4I,ON908241,10584,104.1322314,2018,Cambodia,Cambodia,ON908241,2018
1767,ON908242.1|2018-06-16,4I_A.1.1,4I_A,4I,ON908242,10583,104.1223928,2018,Cambodia,Cambodia,ON908242,2018
1768,ON908246.1|2017-09-11,4I_A.3,4I_A,4I,ON908246,10370,102.0267611,2017,Myanmar,Myanmar,ON908246,2017
1769,ON891118.1|2019-01-21,4I_A.3,4I_A,4I,ON891118,10335,101.6824085,2019,Myanmar,Myanmar,ON891118,2019
1770,ON891131.1|2021-01-08,4II_A.1,4II_A,4II,ON891131,10294,101.279024,2021,Malaysia,Malaysia,ON891131,2021
